,sin(GLAT),cos(GLON),sin(GLON),log10(Energy_Flux100),log10(Unc_Energy_Flux100),log10(Signif_Avg),LP_index1000MeV,LP_beta,LP_SigCurv,log10(Variability_Index),CLASS1,1_RF,1_NN,2_RF,2_NN,3_RF,3_NN,4_RF,4_NN,5_RF,5_NN
4FGL J0749.7+7450,0.49866062,-0.7649491,0.6440908,-11.71373,-12.49664,0.94886494,2.2148707,-0.0230129659175872,0.3950248062610626,1.2257409,bll,0.8950720471261615,0.9274310030117603,0.00033784586679487836,0.0003939064172146966,5.8335667271269126e-05,0.0016267139771239227,0.10224509131104106,0.06971509498041097,0.002286680028731211,0.0008332816134901921
4FGL J0749.8-4420,-0.15818338,-0.20045353,-0.9797032,-11.852951,-12.318656,0.82637113,1.3758241,0.7916907072067261,3.687617778778076,0.6763703,unas,0.23869620029505734,0.04860091219274614,0.31047002923976613,0.40929327305540186,0.025638597165566483,0.01868629219402394,0.24571751062586264,0.06500347589305258,0.17947766267374737,0.4584160466647757
4FGL J0749.9+1823,0.35708663,-0.9248526,-0.38032576,-11.541,-12.201934,0.7027619,2.3558366,0.1184964329004287,1.457694172859192,1.4606758,fsrq,0.347967380034004,0.16090071516173207,0.023667320261437908,0.001435548302129996,0.0,0.0006932626726656234,0.6119828300500295,0.8222698098230931,0.016382469654528477,0.014700664040379183
4FGL J0750.0+8238,0.48106956,-0.65686363,0.75400937,-11.851038,-12.503731,0.68981075,2.7403264,-0.0725689604878425,0.7879918217658997,1.4482304,bcu,0.2780517286735433,0.11945960191472615,0.0,0.0005248073508762865,0.0,0.0007950112251904268,0.6938780958878606,0.8748441768595232,0.028070175438596502,0.004376402649684117
4FGL J0750.5-7519,-0.38356873,0.30156127,-0.9534468,-11.971227,-12.532676,0.69337356,1.432123,0.3533596098423004,2.1957943439483643,1.252331,unas,0.7369186905894544,0.5991515676786959,0.015636836810144716,0.021173490152796272,0.011178814636986474,0.01587917512068609,0.15857607098606896,0.27549902591760617,0.07768958697734525,0.08829674113021556
4FGL J0750.8+1229,0.3212149,-0.88149524,-0.47219288,-10.985748,-12.132295,1.421609,2.4957519,0.1057036370038986,3.560708284378052,2.4421904,fsrq,0.010629445133909418,0.018427643960611074,0.0,0.0002702580267613921,0.0,0.00012369464003021184,0.9879419834375193,0.9797812394215342,0.0014285714285714286,0.0013971639510630342
4FGL J0751.0+7908,0.490959,-0.70705384,0.7071597,-11.371135,-12.414213,1.4186711,1.8552498,0.2239146381616592,4.7432637214660645,2.1011548,bcu,0.8127912025394893,0.7744139256925469,0.04713190695166018,0.002857225091960508,0.0010607198882039628,0.0012591630293127044,0.1295391287336324,0.22012724969029407,0.009477041887014185,0.0013424364958859506
4FGL J0751.0-5131,-0.21454565,-0.08814894,-0.9961073,-10.946663,-12.045471,1.3997626,2.344415,0.1547455936670303,4.856888294219971,2.8422472,bcu,0.04871211625377137,0.02164237563418312,0.0014035087719298247,0.00034631436897888853,0.0,0.0001742869874082681,0.9446157346234217,0.974254221937105,0.0052686403508771925,0.0035828010723245878
4FGL J0751.2+1808,0.36005628,-0.9223917,-0.38625577,-10.9974,-12.259929,1.5717238,1.071218,0.6445227861404419,14.51698398590088,1.0060796,msp,0.01,0.0045895430100323,0.7391825998075999,0.5831767385609026,0.00125,0.023108594271304406,0.0025,0.0015610432271940624,0.2470674001924002,0.38756408093056677
4FGL J0751.2-0029,0.22573759,-0.76247066,-0.6470227,-12.267256,-12.774323,0.6914581,-2.1119032,0.9988861083984376,2.7846124172210693,0.77378124,unas,0.7344217073832424,0.8461172080654302,0.04585858585858589,0.01080345605854531,0.08272776486485331,0.028277572912919612,0.09227661493889842,0.10126113808966589,0.044715326954419626,0.013540624873438989
4FGL J0751.4-0421,0.19507885,-0.72143227,-0.692485,-11.536552,-12.370494,0.9686317,1.6382682,0.1464903354644775,1.81520414352417,0.6558639,bcu,0.9348185250293516,0.9254365269938326,0.0034686091327440468,0.0033228056092334804,0.0051278558576337875,0.0158002104941793,0.05208621340408332,0.04940171293530569,0.004498796576187548,0.00603874396744876
4FGL J0751.4+2655,0.41196242,-0.97089344,-0.2395119,-12.077406,-12.648492,0.75924325,0.8921131,0.3794246017932892,2.383664131164551,1.3259376,bcu,0.9165969584247423,0.9398892962645552,0.003932528376006207,0.0013738460497458114,0.0036743917365398746,0.001146096662315015,0.07049838325900576,0.056729436433618434,0.005297738203705802,0.000861324589765273
4FGL J0751.6-5029c,-0.20476326,-0.10374393,-0.99460405,-11.728953,-12.241448,0.71817744,2.6795745,0.7984864711761475,3.5833120346069336,1.1738195,unas,0.04949596212754109,0.027706769134542023,0.07685510071474984,0.06737433298701245,0.011578947368421055,0.0059379114308553945,0.7351709044691497,0.5938149889697047,0.12689908532013794,0.3051659974778854
4FGL J0751.9+3314,0.44413063,-0.99200547,-0.12619503,-10.822183,-12.237966,1.636686,2.474635,0.1224869266152381,5.8362908363342285,3.3383205,fsrq,0.02581500755413799,0.011687428823926527,0.0,0.00016636551449840042,0.0,0.00012067018897287189,0.9713278495887191,0.9873922558346332,0.002857142857142857,0.0006332796379690385
4FGL J0752.0-2931,-0.022280712,-0.4101886,-0.9120007,-11.32179,-12.132238,1.0483207,2.0510259,0.7888432145118713,6.5450639724731445,0.826819,unas,0.02955502392344499,0.002642552972382184,0.5624969121644863,0.3685591097231611,0.010526315789473686,0.010861510332585183,0.03000637958532697,0.006183980388976925,0.3674153685372682,0.6117528465828946
4FGL J0752.3-1631,0.094408825,-0.57883096,-0.81544757,-11.265214,-12.186272,1.2793735,1.5250648,0.1540734320878982,3.106947660446167,1.5521494,bcu,0.9690904981314135,0.9826403546975172,0.0030750024079832686,0.0004412636602418606,0.0007699803603235276,0.0017920890380537986,0.025814023108968995,0.014652560371791834,0.0012504959913106574,0.00047373223239507224
4FGL J0753.0+5353,0.50761,-0.9621841,0.2724002,-10.943847,-12.19948,1.6299025,2.037108,0.0597728751599788,3.030130624771118,1.3433439,bll,0.9468305884176174,0.9782437362297463,0.006786962019726438,0.00045244635246999065,7.293855935275281e-05,0.0059090313782286345,0.046075989346052997,0.015050869721172606,0.00023352165725047078,0.0003439163183827106
4FGL J0753.1-2624c,0.009343137,-0.45049182,-0.89278054,-11.534729,-12.165517,0.7664698,2.7955694,0.9760040640830994,3.922296762466431,1.033917,unas,0.09931362205046416,0.0219961711841911,0.11380116959064326,0.09559961429160638,0.025263157894736855,0.007367442794634809,0.4925313750576908,0.5279465118407297,0.2690906754064649,0.34709025988883824
4FGL J0753.2+4319,0.48546982,-0.9978575,0.065424554,-12.145509,-12.628571,0.66260767,1.1265309,0.1124512180685997,0.9134475588798524,1.2403561,unas,0.9199364913639213,0.9880060647218132,0.00037396109812931714,0.0001842244298992121,0.003921945996518644,0.0007180815166438603,0.07480310720318094,0.010964257463841262,0.0009644943382496575,0.00012737186780205587
4FGL J0753.4+4650,0.49532807,-0.99093646,0.13433129,-11.98402,-12.53606,0.6503629,2.3734412,-0.0644613578915596,0.6451817154884338,1.1301427,unas,0.5042559886565092,0.7344593034818123,6.630332444868786e-06,0.0010318806870491224,0.0007275987727115546,0.0021217467020277297,0.4858231195101927,0.25744514741060387,0.009186662728141705,0.004941921718507098
4FGL J0753.7-4545,-0.15998253,-0.17339455,-0.98485243,-11.758345,-12.331304,0.7157671,2.2157037,-0.0237729400396347,0.3589650988578796,1.1446358,unk,0.7128493137366437,0.6998237617017813,0.005800734483281766,0.002335292827881358,0.017454619059659164,0.01182277004367609,0.24390628303448658,0.23965264536074993,0.019989049685928885,0.04636553006591145
4FGL J0753.9+0923,0.31098762,-0.85277504,-0.5222784,-11.728051,-12.326353,0.8974171,2.1851325,0.3092218041419983,2.694433212280273,1.6821312,bcu,0.22877475126822439,0.14178836948792736,0.02428376397443809,0.0034872294699107506,0.0045660450272235215,0.0006979537590971533,0.6863643335747268,0.8351247452919178,0.05601110615538738,0.01890170199114705
4FGL J0754.0+0451,0.2780014,-0.81152445,-0.58431846,-11.488924,-12.39335,1.1129245,1.544613,0.1123722642660141,1.9084630012512207,1.2051922,bcu,0.9891158823896331,0.9847397482765857,0.0014646320294353053,0.0002873842868731144,8.892465178781142e-05,0.0017428034011594418,0.009244562075949038,0.012928206217823502,8.599885319459248e-05,0.0003018578175578147
4FGL J0754.4-1148,0.1431966,-0.6323782,-0.77465975,-10.761671,-12.054964,1.6046546,2.025682,0.0866228640079498,4.759591579437256,1.4814934,bll,0.93451045889396,0.9470659009942246,0.0031316446316082555,0.00348765840181824,0.01003472906403941,0.011833383816130947,0.04942202920728437,0.0340314114130738,0.002901138203107916,0.0035816453747523494
4FGL J0754.7+4823,0.5021877,-0.9864439,0.16409886,-10.852889,-12.141048,1.696671,1.9328138,0.0989906638860702,5.128700256347656,1.9897449,bll,0.8984604063264957,0.9641591517611119,0.007058823529411765,0.0006798434501733484,0.0,0.0018949917835672273,0.09448077014409258,0.03287831690934002,0.0,0.0003876960958074916
4FGL J0754.9-3953,-0.105609775,-0.25843853,-0.9660277,-11.548497,-12.5252495,1.0922499,0.18290496,0.9898903965950012,6.79866361618042,0.9069764,unas,0.051228070175438616,0.008350375991334246,0.7923976608187138,0.7860093726377614,0.011228070175438599,0.01244407555481855,0.022105263157894746,0.004904574305437275,0.12304093567251463,0.1882916015106484
4FGL J0755.6+1855,0.38064986,-0.9246943,-0.38071048,-11.812879,-12.476565,0.76169276,1.5632179,0.1351911276578903,0.9941164255142212,1.3149031,unas,0.9723435743716771,0.9578868816588757,0.0007365008785318884,0.0004269609411592715,0.0034450106875859544,0.0008683146074957065,0.022908163280927967,0.04024150960316338,0.0005667507812768939,0.0005763331893062497
4FGL J0755.9-0515,0.20424592,-0.7048709,-0.7093356,-11.357018,-12.252766,0.91684335,2.9878833,0.1332334876060485,1.7561689615249634,0.47776437,unas,0.2682881653837506,0.10075256374223535,0.019649122807017548,0.024847530177111093,0.014385964912280707,0.08511832404059749,0.5936065714583545,0.3234994138704037,0.1040701754385965,0.46578216816965223
4FGL J0756.3-6431,-0.30464557,0.12584373,-0.99205005,-11.584589,-12.41589,0.9860661,2.0265527,0.0236787088215351,0.407124251127243,1.0192881,bll,0.9563967426214496,0.9026495411832071,2.6190187474388185e-05,0.0013961438303281095,0.004282261192221672,0.023632389755153447,0.036996832551943054,0.06071209022678141,0.00229797344691136,0.011609835004529934
4FGL J0756.6-7723,-0.39040923,0.3383504,-0.9410202,-12.296372,-12.877968,0.7164725,-1.3995588,0.998380720615387,3.130997896194458,0.8791745,bcu,0.5554116117939305,0.5884220211583155,0.08955253608067575,0.04924542306095754,0.06866108290087548,0.09638104334248014,0.19589008921312495,0.15905055318379,0.0904846800113934,0.10690095925445676
4FGL J0757.1-3729,-0.07790672,-0.28950372,-0.95717686,-11.668242,-12.316119,0.85544455,0.6621808,0.2525206208229065,2.3671796321868896,1.3231387,bll,0.719827602666549,0.9739575174072767,0.024855543241840822,0.000990266945876968,0.018846144343629384,0.006396195755820771,0.2043198728439119,0.017168022135051038,0.0321508369040689,0.0014879977559745427
4FGL J0757.1+0956,0.3266668,-0.85437447,-0.51965785,-10.778591,-12.0452795,1.6347579,2.099299,0.0337100997567176,1.8947973251342771,1.476017,bll,0.9688973307208011,0.9738959737040186,0.0008410022478312552,0.0004651747918318085,0.006146659870695319,0.007445152787931113,0.024079380554088373,0.017528685627060708,3.5626606584178314e-05,0.0006650130891579282
4FGL J0757.9+7304,0.5103399,-0.78642213,0.61768943,-11.912807,-12.654259,0.87342906,1.5236417,0.1231274306774139,1.3456512689590454,1.394476,unas,0.9784375885009673,0.978894363767197,3.110661266193523e-05,0.0002779120221517516,0.00038155150379912806,0.0007128610618422922,0.020276388363917874,0.01993184735321595,0.0008733650186536858,0.00018301579559284648
4FGL J0757.9-1514,0.12585613,-0.5850532,-0.8109949,-11.381628,-12.120715,0.749859,3.153473,0.4628941714763641,3.3289616107940674,1.2633568,unas,0.04248620530829576,0.01834608154472151,0.05942820012995455,0.011447433411477942,0.007017543859649124,0.0026010138873002312,0.772020427370267,0.903637232833979,0.11904762333183384,0.06396823832252106
4FGL J0758.1+1134,0.34165895,-0.8671834,-0.49798897,-11.506194,-12.365278,0.9767202,2.3234985,-0.0001671536156209,0.0,1.253433,fsrq,0.8266282472003119,0.8306629032881951,0.0011466583983611848,0.0007004456216894193,0.0,0.0022620853705874687,0.17107714700190776,0.16222292448421696,0.0011479473994192996,0.00415164123531106
4FGL J0758.7+3746,0.48300228,-0.9988887,-0.04713156,-11.791866,-12.448603,0.7439685,2.0294712,0.0914494544267654,0.914743185043335,0.86831874,rdg,0.7953796311998821,0.8453094769886573,0.003575905575905576,0.0023268414883874456,0.00014813986197721726,0.0032065862995379634,0.19982860502886904,0.14370450738747584,0.001067718333366187,0.005452587835941571
4FGL J0758.8-1450,0.13248396,-0.5884037,-0.80856735,-11.211773,-12.248476,1.3712014,1.3902984,0.5595015287399292,8.113336563110352,1.2174561,unas,0.024210526315789484,0.015222693366129289,0.7803934653771312,0.7491743771936258,0.0017543859649122807,0.0123099984831612,0.007368421052631579,0.007961075058645059,0.18627320128953523,0.21533185589843856
4FGL J0758.9+2703,0.43741792,-0.9689685,-0.24718413,-11.300047,-12.384079,1.2483877,1.9933671,0.0768084600567817,1.7248082160949707,1.374207,bll,0.9554145220028438,0.9587069095924119,0.0009592373127628457,0.0004013310058018112,0.00011071130953966288,0.0016276724862574826,0.04346329971729198,0.038673838102306395,5.22296575615439e-05,0.0005902488132221999
4FGL J0759.6+1321,0.35913843,-0.8806364,-0.4737927,-11.489342,-12.357435,1.1316067,1.3226421,0.118257537484169,1.9081549644470213,1.3624918,bll,0.9939073747057307,0.9919664300127363,6.66000666000666e-06,0.00016190570815057456,0.00011712739861274522,0.0008437941137525405,0.005962777282936072,0.0069170349216485134,6.060606060606061e-06,0.00011083524371217944
4FGL J0759.9+0005,0.26290247,-0.7564166,-0.65409017,-11.933857,-12.48296,0.62745005,2.043765,0.0293538197875022,0.3296597898006439,1.2738863,unas,0.7739239684629933,0.8053458798543407,0.00037777735406422513,0.0010764837638246962,0.015497444942693771,0.0016430177077892383,0.20861900271372236,0.18617466902605076,0.0015818065265264393,0.005759949647994677
4FGL J0800.1-5531,-0.22708064,-0.01391317,-0.9999032,-11.636137,-12.161839,0.65171635,2.5006127,-0.0117274476215243,0.1588899940252304,0.95481664,unas,0.49388944426901454,0.3260276872674388,0.002110461338531514,0.005262540273909027,0.01456660168940871,0.020998454100297523,0.4102198687243027,0.46880621093095,0.07921362397874267,0.1789051074274046
4FGL J0800.3+5611,0.5254928,-0.9488401,0.31575704,-11.962216,-12.60025,0.9224713,1.2227147,0.2318068593740463,2.147392988204956,1.3175745,bcu,0.9570259856670438,0.9769700666147169,0.001116768824577639,0.0004587601195700258,0.0062497571562556255,0.0008674392339189669,0.035308748603295866,0.021465445345855694,0.0002987397488271987,0.0002382886859387117
4FGL J0800.4-2257,0.06518657,-0.4826854,-0.8757938,-11.45422,-12.251583,0.99258816,2.235176,0.492437869310379,5.374952793121338,1.4901282,bcu,0.20246393762183237,0.09367267072637096,0.2696491228070176,0.16451233672471668,0.015087719298245617,0.007260983621913267,0.2956647173489279,0.39272014345902545,0.21713450292397662,0.34183386546797356
4FGL J0800.5+3715,0.48650882,-0.998267,-0.058847114,-11.991422,-12.539248,0.8446825,1.5582359,0.5877199769020081,3.083571434020996,1.0572089,unas,0.75474626720793,0.49672997934907337,0.028638299125033816,0.09193004178604866,0.0015214431472340842,0.006159054874548278,0.1839459759623044,0.35753372867854705,0.031148014557497782,0.04764719531178257
4FGL J0800.7-1059,0.17346817,-0.6312946,-0.77554315,-11.584758,-12.253663,0.9330752,2.2710996,0.2073479890823364,2.388566732406616,0.9793351,unas,0.331293227867915,0.3787357742112716,0.0924459061237132,0.022172159042957225,0.020636630384268034,0.014099613043784261,0.40684839009951446,0.41421366218561056,0.1487758455245894,0.1707787915163763
4FGL J0800.9+0733,0.32326522,-0.8288398,-0.55948603,-11.916371,-12.574566,0.9600793,-0.077192545,0.5318472981452942,3.5578043460845947,0.7218674,unas,0.44413900664051204,0.9148056685206233,0.1246278974116566,0.008614962235218408,0.005662487165675906,0.015257134228425161,0.3420930832400851,0.05572528932916863,0.08347752554207044,0.005596945686564513
4FGL J0800.9+4401,0.5080983,-0.99725735,0.07401169,-11.546544,-12.390248,1.1596106,1.9301963,0.1341862976551056,2.441871404647827,1.6062046,bll,0.9189479533348327,0.9029061294913555,0.00012362157717613377,0.0007167466064496589,5.472143152395802e-05,0.0009195958444708362,0.08076966761875158,0.0944973942538476,0.00010403603771533311,0.0009601338038763027
4FGL J0801.0-0618,0.21456306,-0.6849727,-0.72856873,-11.527384,-12.277126,0.88635767,2.3418198,0.007366316858679,0.1448501348495483,1.0312835,unas,0.7473817205366864,0.7125900621839576,0.002348026090138884,0.00219717553560772,0.005418762429779913,0.007477019318568431,0.2239549066486041,0.2531219741832998,0.020896584294790795,0.024613768778566265
4FGL J0801.1+1335,0.36608344,-0.8810989,-0.47293207,-11.905673,-12.447408,0.6032624,1.8605052,0.1160780563950538,0.9803926944732666,0.99243474,bll,0.6599996788738309,0.8288298052554229,0.001169006834709553,0.003012867806927606,0.010074823979453357,0.0016867992855696802,0.3258481256732219,0.1608400158330894,0.002908364638784343,0.005630511818990336
4FGL J0801.1+6444,0.52616394,-0.87908006,0.47667423,-11.530322,-12.500113,1.1618894,1.7217883,0.056610208004713,1.152974247932434,1.748061,bll,0.8729247356141032,0.9850119463410624,0.0,0.00014395457173850995,1.278508395307163e-05,0.000879886936509792,0.1270525929944795,0.013851703025672547,9.886307464162135e-06,0.00011250912501668317
4FGL J0801.3+6631,0.5246753,-0.8610244,0.50856376,-11.542107,-12.459381,0.9860884,2.5697556,0.0925930067896843,1.1803022623062134,1.2439774,bcu,0.2830738606443789,0.26500343492171696,0.00036520172485084764,0.0018301874860918606,2.470966147763776e-06,0.0019423346637712296,0.7108337812136213,0.7219637471015772,0.00572468545100124,0.00926029582684251
